booking_id,booking_date,hotel_type,location,demand,star_rating,ac_type,lead_time,stay_duration,price_per_night,total_cost,is_canceled
45780,2025-08-05,City,Bengaluru,Very High,3,ac,13,7,2906,20342,1
45781,2025-02-14,City,Surat,Medium,4,ac,96,5,5178,25890,1
45782,2024-08-27,Resort,Goa,Very High,4,nonac,60,1,4724,4724,0
45783,2024-09-07,City,Chennai,High,normal,ac,36,9,1201,10809,0
45784,2024-02-01,City,Mumbai,Very High,5,ac,59,1,18314,18314,0
45785,2025-07-19,City,Bengaluru,Very High,4,ac,12,6,7668,46008,0
45786,2025-01-13,Resort,Manali,Very High,normal,nonac,68,4,1207,4828,0
45787,2025-10-10,City,Kolkata,High,4,nonac,76,4,4232,16928,0
45788,2025-03-04,City,Indore,Low,normal,nonac,42,5,295,1475,0
45789,2024-10-18,City,Delhi,Very High,3,ac,19,8,3600,28800,0
45790,2025-06-21,City,Kolkata,High,3,nonac,20,9,2493,22437,1
45791,2024-03-02,City,Bengaluru,Very High,3,nonac,53,9,2613,23517,0
45792,2025-12-11,Resort,Goa,Very High,4,ac,30,7,5073,35511,0
45793,2024-08-12,City,Mumbai,Very High,4,ac,94,7,6991,48937,0
45794,2024-12-05,Resort,Manali,Very High,3,ac,56,5,3752,18760,0
45795,2024-04-10,Resort,Goa,Very High,3,ac,78,8,3622,28976,0
45796,2025-09-28,Resort,Ooty,High,3,ac,8,1,2365,2365,0
45797,2025-08-25,Resort,Goa,Very High,normal,ac,91,8,1577,12616,0
45798,2024-08-22,Resort,Kasauli,Medium,3,ac,77,3,2223,6669,0
45799,2024-07-22,Resort,Manali,Very High,normal,ac,20,4,1544,6176,1
45800,2024-07-29,City,Pune,High,5,ac,58,2,8894,17788,1
45801,2025-03-09,Resort,Mussoorie,Medium,4,ac,41,5,4064,20320,0
45802,2024-06-11,City,Delhi,Very High,5,ac,13,2,12985,25970,1
45803,2024-03-21,City,Ahmedabad,Medium,normal,ac,1,2,848,1696,1
45804,2024-08-20,City,Mumbai,Very High,4,ac,78,7,5944,41608,1
45805,2024-11-15,Resort,Mahabaleshwar,Medium,normal,nonac,77,1,567,567,0
45806,2024-11-09,Resort,Ooty,High,4,ac,98,1,4866,4866,0
45807,2025-02-12,Resort,Andaman Islands,High,3,ac,76,4,2608,10432,1
45808,2025-06-21,City,Kolkata,High,4,ac,16,5,6952,34760,0
45809,2025-11-27,City,Chennai,High,4,nonac,8,6,3886,23316,1
45810,2025-10-19,City,Pune,High,3,ac,58,8,2324,18592,0
45811,2024-11-07,Resort,Darjeeling,High,3,nonac,68,6,2576,15456,0
45812,2024-01-14,City,Delhi,Very High,normal,ac,66,6,2183,13098,0
45813,2025-07-14,City,Bhopal,Low,3,ac,7,3,1643,4929,0
45814,2024-09-19,Resort,Manali,Very High,3,ac,94,4,4247,16988,0
45815,2025-12-09,Resort,Udaipur,Very High,4,ac,72,5,8186,40930,0
45816,2024-06-18,Resort,Mahabaleshwar,Medium,3,nonac,77,2,1610,3220,0
45817,2024-03-15,City,Delhi,Very High,normal,ac,47,6,1908,11448,0
45818,2025-09-27,Resort,Goa,Very High,4,nonac,41,8,4418,35344,0
45819,2025-04-27,Resort,Shimla,Very High,4,nonac,93,9,5689,51201,0
45820,2025-02-09,Resort,Kasauli,Medium,3,ac,1,6,1903,11418,0
45821,2024-01-15,Resort,Munnar,High,normal,ac,49,7,1197,8379,0
45822,2024-03-22,Resort,Goa,Very High,3,nonac,57,4,1885,7540,1
45823,2025-09-15,City,Mumbai,Very High,3,ac,38,8,2598,20784,0
45824,2024-03-26,City,Mumbai,Very High,5,ac,3,6,11786,70716,0
45825,2025-11-07,Resort,Darjeeling,High,3,nonac,25,8,1919,15352,0
45826,2025-02-20,Resort,Ooty,High,5,ac,61,1,14289,14289,1
45827,2024-11-09,City,Delhi,Very High,3,ac,82,9,2478,22302,0
45828,2024-10-10,Resort,Munnar,High,4,nonac,71,1,3146,3146,1
45829,2024-09-15,City,Mumbai,Very High,3,ac,79,5,4076,20380,0
45830,2025-02-09,City,Bhopal,Low,3,nonac,93,7,1150,8050,0
45831,2025-03-14,City,Mumbai,Very High,normal,ac,30,5,1344,6720,0
45832,2025-09-10,City,Bhopal,Low,4,nonac,17,5,2274,11370,0
45833,2025-06-04,Resort,Kasauli,Medium,5,nonac,82,4,5971,23884,0
45834,2025-02-01,Resort,Kasauli,Medium,4,ac,41,6,4470,26820,1
45835,2025-10-09,Resort,Darjeeling,High,3,ac,81,6,2695,16170,0
45836,2025-05-06,Resort,Rishikesh,High,4,ac,72,1,6357,6357,0
45837,2024-06-09,City,Delhi,Very High,4,ac,6,1,6833,6833,0
45838,2024-01-16,City,Jaipur,Medium,4,ac,44,6,3453,20718,0
45839,2025-08-22,Resort,Andaman Islands,High,normal,ac,23,2,1448,2896,0
45840,2025-12-03,Resort,Ooty,High,3,ac,47,6,2268,13608,0
45841,2024-07-28,City,Delhi,Very High,3,ac,41,5,3982,19910,0
45842,2024-05-29,Resort,Munnar,High,4,ac,24,4,6246,24984,0
45843,2025-09-23,Resort,Ooty,High,4,nonac,82,9,4872,43848,0
45844,2024-07-05,City,Ahmedabad,Medium,3,ac,23,7,2489,17423,1
45845,2025-03-20,City,Pune,High,normal,ac,33,1,965,965,0
45846,2024-10-10,City,Pune,High,5,ac,70,3,12026,36078,1
45847,2025-07-11,City,Chandigarh,Medium,4,ac,57,7,4669,32683,1
45848,2024-06-17,Resort,Andaman Islands,High,3,ac,31,6,3513,21078,0
45849,2024-04-18,Resort,Shimla,Very High,3,nonac,16,7,2292,16044,1
45850,2025-01-04,Resort,Andaman Islands,High,5,ac,51,2,13843,27686,1
45851,2025-01-05,Resort,Lonavala,Medium,normal,nonac,33,1,581,581,0
45852,2024-07-11,Resort,Mahabaleshwar,Medium,5,ac,31,8,10351,82808,1
45853,2024-11-11,City,Bengaluru,Very High,3,ac,96,2,3228,6456,0
45854,2025-07-15,Resort,Rishikesh,High,normal,nonac,95,9,848,7632,0
45855,2025-10-28,Resort,Goa,Very High,3,nonac,58,5,2082,10410,0
45856,2025-05-20,Resort,Shimla,Very High,4,nonac,94,3,4419,13257,0
45857,2025-08-19,City,Mumbai,Very High,3,ac,98,5,3703,18515,1
45858,2025-09-07,City,Lucknow,Medium,3,nonac,34,1,1575,1575,1
45859,2025-08-25,City,Chennai,High,4,ac,62,7,5472,38304,1
45860,2024-01-08,Resort,Goa,Very High,4,ac,21,3,9079,27237,1
45861,2025-08-11,City,Bengaluru,Very High,4,nonac,9,6,5154,30924,1
45862,2024-12-14,City,Bengaluru,Very High,normal,ac,86,6,1984,11904,0
45863,2025-03-29,Resort,Manali,Very High,3,ac,25,6,2753,16518,0
45864,2025-12-21,City,Jaipur,Medium,3,nonac,79,1,1073,1073,0
45865,2024-07-29,City,Mumbai,Very High,normal,nonac,62,7,970,6790,0
45866,2024-04-26,Resort,Udaipur,Very High,3,nonac,34,5,1804,9020,0
45867,2024-09-14,City,Delhi,Very High,4,ac,60,6,8854,53124,0
45868,2024-11-04,City,Mumbai,Very High,normal,ac,13,4,2131,8524,0
45869,2024-10-16,City,Chandigarh,Medium,normal,nonac,38,1,451,451,0
45870,2025-05-03,City,Bhopal,Low,4,nonac,33,6,2341,14046,0
45871,2025-09-06,City,Lucknow,Medium,3,nonac,39,8,1808,14464,1
45872,2024-06-06,Resort,Manali,Very High,4,nonac,89,6,4175,25050,1
45873,2024-09-25,City,Chandigarh,Medium,5,ac,50,5,7957,39785,0
45874,2024-11-12,City,Chandigarh,Medium,3,ac,76,3,1748,5244,0
45875,2025-08-06,City,Chennai,High,normal,ac,64,3,1319,3957,0
45876,2025-02-23,City,Jaipur,Medium,3,ac,37,8,2324,18592,1
45877,2024-04-24,Resort,Goa,Very High,5,nonac,62,4,9648,38592,0
45878,2024-04-26,City,Bengaluru,Very High,3,ac,71,7,3427,23989,1
45879,2024-11-16,City,Pune,High,3,ac,51,9,2736,24624,0
45880,2024-08-25,City,Surat,Medium,3,ac,99,2,2127,4254,1
45881,2025-09-22,City,Delhi,Very High,normal,ac,74,4,1294,5176,1
45882,2024-01-05,City,Delhi,Very High,4,ac,94,7,5374,37618,1
45883,2024-01-20,Resort,Ooty,High,4,ac,35,5,6681,33405,0
45884,2024-03-16,City,Kochi,Medium,4,nonac,54,2,3040,6080,0
45885,2024-09-22,City,Bengaluru,Very High,3,ac,27,1,3418,3418,1
45886,2025-01-12,City,Ahmedabad,Medium,4,nonac,30,3,2589,7767,0
45887,2025-07-29,City,Bengaluru,Very High,5,nonac,43,1,12887,12887,0
45888,2025-07-23,City,Hyderabad,High,5,nonac,33,2,9508,19016,1
45889,2025-06-03,City,Bengaluru,Very High,4,nonac,24,8,6052,48416,1
45890,2025-07-21,Resort,Kasauli,Medium,3,ac,6,3,2305,6915,1
45891,2024-09-11,Resort,Lonavala,Medium,3,nonac,5,3,1106,3318,0
45892,2024-06-14,City,Pune,High,3,ac,7,7,3562,24934,1
45893,2025-11-21,City,Mumbai,Very High,3,nonac,13,6,2787,16722,0
45894,2025-12-13,City,Mumbai,Very High,4,ac,90,9,6252,56268,1
45895,2024-05-21,Resort,Kasauli,Medium,normal,nonac,92,5,648,3240,0
45896,2025-06-27,Resort,Munnar,High,3,nonac,41,4,2269,9076,0
45897,2024-04-03,City,Ahmedabad,Medium,3,ac,49,2,2325,4650,1
45898,2024-04-11,City,Bengaluru,Very High,4,ac,78,1,5726,5726,1
45899,2024-12-02,Resort,Munnar,High,3,ac,36,8,2776,22208,1
45900,2025-12-21,City,Chennai,High,3,nonac,53,4,1579,6316,0
45901,2024-11-27,City,Kochi,Medium,normal,nonac,12,9,580,5220,0
45902,2025-09-21,Resort,Mussoorie,Medium,3,nonac,84,8,1613,12904,0
45903,2024-06-29,City,Delhi,Very High,3,ac,83,7,3132,21924,0
45904,2025-08-19,City,Chennai,High,3,ac,26,2,1961,3922,1
45905,2025-06-07,Resort,Goa,Very High,normal,ac,90,1,2133,2133,0
45906,2024-09-30,Resort,Andaman Islands,High,3,ac,99,2,3032,6064,0
45907,2024-02-11,Resort,Manali,Very High,normal,nonac,89,7,1320,9240,0
45908,2024-02-03,City,Delhi,Very High,5,nonac,34,9,14224,128016,0
45909,2025-12-02,Resort,Goa,Very High,5,nonac,27,4,12457,49828,1
45910,2024-01-08,Resort,Munnar,High,normal,ac,6,2,1414,2828,1
45911,2025-05-21,City,Mumbai,Very High,normal,ac,46,8,1975,15800,0
45912,2025-08-15,City,Chennai,High,5,ac,30,2,9035,18070,1
45913,2024-11-11,Resort,Ooty,High,3,ac,75,5,2328,11640,0
45914,2024-12-03,City,Delhi,Very High,normal,nonac,53,1,1418,1418,0
45915,2025-07-15,City,Chennai,High,5,nonac,68,4,7056,28224,1
45916,2024-05-27,City,Bengaluru,Very High,5,ac,95,2,18842,37684,1
45917,2024-07-07,City,Delhi,Very High,normal,nonac,92,4,1184,4736,0
45918,2025-04-20,Resort,Darjeeling,High,normal,nonac,24,7,989,6923,0
45919,2025-11-08,City,Delhi,Very High,4,ac,6,4,6969,27876,1
45920,2025-10-15,City,Mumbai,Very High,3,ac,25,8,3447,27576,0
45921,2024-05-29,Resort,Manali,Very High,4,ac,18,4,6688,26752,0
45922,2025-05-23,Resort,Goa,Very High,normal,ac,18,1,2314,2314,0
45923,2025-05-20,Resort,Shimla,Very High,4,ac,72,2,8036,16072,1
45924,2025-10-25,City,Kolkata,High,3,ac,53,4,3018,12072,1
45925,2024-10-10,City,Bhopal,Low,3,ac,98,3,1751,5253,0
45926,2024-11-16,Resort,Goa,Very High,4,nonac,60,7,4750,33250,0
45927,2024-08-20,City,Lucknow,Medium,3,ac,12,5,2111,10555,0
45928,2024-12-14,City,Lucknow,Medium,normal,ac,29,3,820,2460,1
45929,2024-07-12,Resort,Lonavala,Medium,3,ac,47,6,1616,9696,1
45930,2024-07-04,City,Chandigarh,Medium,3,nonac,50,3,1805,5415,1
45931,2024-07-29,City,Jaipur,Medium,3,nonac,21,9,1694,15246,0
45932,2025-07-02,Resort,Coorg,High,normal,ac,68,1,1051,1051,0
45933,2025-05-30,City,Mumbai,Very High,normal,ac,58,5,1627,8135,1
45934,2025-03-30,City,Chennai,High,4,ac,76,4,6563,26252,1
45935,2025-04-13,City,Hyderabad,High,4,nonac,76,8,4456,35648,0
45936,2025-08-28,City,Jaipur,Medium,normal,ac,68,6,640,3840,0
45937,2024-10-21,Resort,Goa,Very High,4,ac,19,6,8289,49734,1
45938,2025-03-14,Resort,Goa,Very High,normal,ac,39,9,1618,14562,0
45939,2025-08-31,City,Kolkata,High,4,ac,80,5,4917,24585,0
45940,2025-01-08,City,Mumbai,Very High,normal,ac,94,5,1546,7730,0
45941,2024-11-14,City,Chennai,High,5,ac,51,3,11432,34296,1
45942,2024-05-09,Resort,Munnar,High,5,nonac,85,3,7240,21720,0
45943,2024-09-01,Resort,Manali,Very High,normal,ac,90,1,1587,1587,0
45944,2024-01-24,City,Jaipur,Medium,normal,nonac,44,4,549,2196,1
45945,2024-11-25,Resort,Manali,Very High,normal,ac,86,5,2231,11155,1
45946,2024-05-26,City,Bengaluru,Very High,4,nonac,25,9,4298,38682,0
45947,2025-12-25,City,Chennai,High,normal,ac,95,1,1469,1469,1
45948,2024-09-09,City,Bengaluru,Very High,4,ac,38,7,6278,43946,0
45949,2024-09-03,Resort,Andaman Islands,High,4,nonac,63,3,3329,9987,0
45950,2024-08-02,City,Bhopal,Low,3,nonac,56,2,875,1750,1
45951,2025-04-24,Resort,Kasauli,Medium,4,nonac,41,2,2732,5464,0
45952,2024-10-08,City,Hyderabad,High,4,nonac,56,6,4105,24630,0
45953,2025-11-23,Resort,Kasauli,Medium,4,nonac,52,1,2777,2777,0
45954,2025-01-31,City,Delhi,Very High,normal,nonac,14,6,1135,6810,0
45955,2025-05-31,City,Bengaluru,Very High,3,ac,53,5,3938,19690,0
45956,2025-03-10,City,Chennai,High,normal,ac,18,1,1508,1508,0
45957,2025-04-02,Resort,Mussoorie,Medium,3,ac,82,2,2455,4910,0
45958,2024-02-09,Resort,Udaipur,Very High,3,ac,2,2,4096,8192,0
45959,2025-12-25,City,Jaipur,Medium,5,nonac,84,9,5461,49149,0
45960,2025-04-11,City,Delhi,Very High,normal,nonac,59,7,967,6769,1
45961,2025-09-09,Resort,Shimla,Very High,3,ac,6,5,3291,16455,0
45962,2025-05-05,City,Jaipur,Medium,4,ac,63,3,3591,10773,1
45963,2024-01-30,Resort,Shimla,Very High,3,ac,65,9,4422,39798,0
45964,2025-10-02,Resort,Ooty,High,normal,ac,52,2,1071,2142,0
45965,2024-10-31,Resort,Coorg,High,4,ac,6,2,5253,10506,1
45966,2025-07-04,Resort,Mahabaleshwar,Medium,5,ac,83,7,6444,45108,0
45967,2024-01-23,Resort,Kasauli,Medium,normal,nonac,70,4,392,1568,0
45968,2025-11-14,City,Delhi,Very High,normal,nonac,74,8,1239,9912,0
45969,2025-06-18,City,Hyderabad,High,3,nonac,55,6,1696,10176,1
45970,2024-08-22,City,Mumbai,Very High,3,ac,14,2,3282,6564,0
45971,2025-11-01,Resort,Goa,Very High,4,ac,90,5,6336,31680,0
45972,2025-10-08,Resort,Munnar,High,normal,nonac,49,2,1012,2024,0
45973,2025-08-07,City,Mumbai,Very High,normal,ac,39,2,1574,3148,1
45974,2024-09-26,City,Chennai,High,5,ac,5,1,9625,9625,0
45975,2024-03-13,City,Surat,Medium,normal,nonac,1,6,559,3354,0
45976,2025-02-05,Resort,Shimla,Very High,3,nonac,62,2,2789,5578,0
45977,2024-02-06,City,Jaipur,Medium,3,nonac,56,4,1073,4292,1
45978,2024-11-23,Resort,Manali,Very High,3,nonac,17,9,2256,20304,1
45979,2025-11-06,City,Ahmedabad,Medium,3,nonac,15,7,1156,8092,0
45980,2024-06-04,Resort,Andaman Islands,High,3,nonac,1,7,2418,16926,0
45981,2024-02-16,City,Lucknow,Medium,3,ac,91,5,1917,9585,0
45982,2025-03-22,City,Indore,Low,3,nonac,30,9,846,7614,0
45983,2024-07-02,Resort,Udaipur,Very High,normal,ac,59,8,2033,16264,0
45984,2024-08-25,Resort,Manali,Very High,5,ac,54,5,17040,85200,1
45985,2025-03-11,Resort,Goa,Very High,4,ac,41,1,8457,8457,1
45986,2025-05-01,Resort,Mussoorie,Medium,normal,ac,2,1,616,616,1
45987,2024-04-21,City,Delhi,Very High,4,nonac,87,4,5684,22736,1
45988,2025-04-01,Resort,Ooty,High,4,ac,88,8,5163,41304,0
45989,2025-01-01,Resort,Andaman Islands,High,5,nonac,83,2,7172,14344,0
45990,2025-04-16,City,Surat,Medium,4,nonac,83,9,2683,24147,0
45991,2025-02-12,City,Lucknow,Medium,5,nonac,10,3,6797,20391,0
45992,2024-03-30,Resort,Ooty,High,4,nonac,53,5,4922,24610,1
45993,2025-05-05,Resort,Goa,Very High,normal,ac,6,2,1895,3790,0
45994,2024-06-22,Resort,Shimla,Very High,4,ac,57,1,8889,8889,1
45995,2024-01-25,City,Pune,High,3,nonac,2,4,1417,5668,0
45996,2024-02-08,Resort,Goa,Very High,4,ac,34,2,6499,12998,0
45997,2024-10-13,City,Mumbai,Very High,5,ac,57,8,11528,92224,0
45998,2024-05-21,City,Bengaluru,Very High,normal,ac,63,5,1274,6370,0
45999,2025-02-20,Resort,Mussoorie,Medium,normal,nonac,91,6,372,2232,0
46000,2024-02-08,Resort,Coorg,High,3,nonac,91,1,1877,1877,1
46001,2024-02-19,City,Bengaluru,Very High,3,nonac,19,3,1859,5577,0
46002,2024-11-03,City,Mumbai,Very High,3,ac,81,7,3711,25977,0
46003,2025-11-24,City,Mumbai,Very High,3,ac,34,7,2864,20048,0
46004,2025-05-14,City,Hyderabad,High,4,ac,45,9,6271,56439,1
46005,2025-03-04,City,Chennai,High,normal,ac,32,7,1480,10360,1
46006,2024-08-30,City,Chennai,High,3,ac,99,6,3300,19800,0
46007,2025-03-02,City,Ahmedabad,Medium,3,ac,74,5,1722,8610,0
46008,2025-07-05,Resort,Goa,Very High,3,nonac,16,3,2251,6753,1
46009,2024-03-25,City,Kolkata,High,normal,ac,69,6,929,5574,1
46010,2024-01-05,City,Mumbai,Very High,4,ac,53,1,7545,7545,1
46011,2025-06-12,Resort,Manali,Very High,normal,ac,53,8,1343,10744,1
46012,2025-01-03,Resort,Rishikesh,High,3,nonac,75,3,2154,6462,0
46013,2025-05-24,City,Surat,Medium,3,nonac,22,4,1187,4748,0
46014,2025-02-20,City,Surat,Medium,3,nonac,47,2,1816,3632,1
46015,2025-12-22,Resort,Shimla,Very High,4,ac,84,3,7291,21873,1
46016,2024-05-07,City,Ahmedabad,Medium,5,nonac,4,9,6711,60399,0
46017,2024-02-23,Resort,Ooty,High,3,ac,35,8,1987,15896,0
46018,2024-10-04,City,Mumbai,Very High,4,nonac,53,5,6267,31335,0
46019,2025-03-27,Resort,Mussoorie,Medium,normal,ac,4,7,1029,7203,1
46020,2024-02-18,Resort,Goa,Very High,3,ac,12,9,3281,29529,0
46021,2024-07-18,City,Ahmedabad,Medium,normal,nonac,91,2,604,1208,0
46022,2025-06-06,City,Jaipur,Medium,5,nonac,60,3,4992,14976,1
46023,2024-10-06,Resort,Rishikesh,High,3,nonac,50,9,1744,15696,0
46024,2024-11-28,City,Hyderabad,High,3,nonac,96,3,1768,5304,0
46025,2025-11-04,City,Surat,Medium,3,nonac,85,9,1792,16128,0
46026,2024-07-27,City,Kochi,Medium,5,ac,32,2,9672,19344,1
46027,2025-11-06,City,Hyderabad,High,4,ac,22,3,5366,16098,0
46028,2024-10-21,Resort,Mahabaleshwar,Medium,normal,nonac,14,6,436,2616,0
46029,2025-03-03,City,Chennai,High,4,nonac,18,2,3116,6232,1
46030,2024-02-03,Resort,Mahabaleshwar,Medium,3,nonac,2,6,1012,6072,1
46031,2024-09-03,Resort,Darjeeling,High,3,ac,98,5,3395,16975,0
46032,2025-09-13,Resort,Goa,Very High,4,ac,7,1,6284,6284,0
46033,2025-09-24,Resort,Coorg,High,3,ac,2,4,2935,11740,1
46034,2025-02-03,Resort,Munnar,High,normal,ac,3,6,1428,8568,0
46035,2025-01-26,Resort,Coorg,High,normal,ac,79,2,863,1726,0
46036,2024-05-10,City,Hyderabad,High,5,ac,79,9,12770,114930,0
46037,2025-12-15,City,Lucknow,Medium,3,ac,37,7,2455,17185,0
46038,2025-05-22,City,Mumbai,Very High,5,ac,78,1,12137,12137,0
46039,2024-07-26,City,Bhopal,Low,3,ac,32,5,1235,6175,0
46040,2024-01-29,City,Mumbai,Very High,4,ac,29,6,7891,47346,1
46041,2024-06-03,Resort,Coorg,High,4,ac,83,2,4555,9110,0
46042,2024-04-26,City,Ahmedabad,Medium,normal,ac,1,3,622,1866,0
46043,2025-11-11,City,Chennai,High,normal,ac,49,5,1179,5895,0
46044,2024-11-29,City,Kolkata,High,4,ac,73,9,6831,61479,1
46045,2025-10-19,Resort,Manali,Very High,3,nonac,59,8,2454,19632,0
46046,2024-12-26,City,Hyderabad,High,normal,ac,15,1,1547,1547,0
46047,2024-11-21,Resort,Coorg,High,3,ac,64,4,3333,13332,0
46048,2025-08-04,City,Hyderabad,High,3,ac,62,8,3092,24736,0
46049,2025-07-27,Resort,Coorg,High,normal,nonac,70,9,777,6993,0
46050,2025-05-26,City,Mumbai,Very High,normal,nonac,35,3,849,2547,0
46051,2024-08-30,City,Lucknow,Medium,4,ac,72,8,4060,32480,0
46052,2025-01-18,Resort,Mussoorie,Medium,5,nonac,58,4,6138,24552,0
46053,2025-03-22,City,Pune,High,3,ac,64,3,2146,6438,1
46054,2024-08-17,City,Lucknow,Medium,normal,ac,24,2,703,1406,0
46055,2024-12-06,Resort,Shimla,Very High,3,nonac,5,2,1956,3912,1
46056,2025-06-26,Resort,Ooty,High,3,nonac,58,9,2554,22986,0
46057,2025-06-29,Resort,Andaman Islands,High,3,ac,86,4,2512,10048,0
46058,2025-12-16,Resort,Goa,Very High,normal,ac,1,8,1337,10696,0
46059,2024-02-09,Resort,Rishikesh,High,5,ac,41,7,12848,89936,0
46060,2024-01-01,City,Kolkata,High,normal,ac,61,6,957,5742,1
46061,2025-09-26,Resort,Udaipur,Very High,3,nonac,61,9,2707,24363,0
46062,2025-12-19,Resort,Mahabaleshwar,Medium,4,ac,3,3,2809,8427,0
46063,2024-11-17,City,Surat,Medium,4,nonac,19,8,2099,16792,0
46064,2025-03-29,Resort,Darjeeling,High,3,nonac,29,8,2192,17536,0
46065,2024-11-11,City,Kochi,Medium,3,ac,51,9,1455,13095,1
46066,2024-09-28,City,Bhopal,Low,3,ac,45,9,1674,15066,0
46067,2025-02-27,City,Surat,Medium,normal,ac,67,4,697,2788,0
46068,2025-12-14,City,Ahmedabad,Medium,3,nonac,44,5,1771,8855,1
46069,2024-05-19,Resort,Goa,Very High,normal,nonac,13,3,1217,3651,0
46070,2024-12-20,City,Bengaluru,Very High,normal,nonac,26,2,1274,2548,0
46071,2024-12-23,City,Kochi,Medium,normal,ac,90,3,621,1863,0
46072,2025-06-30,City,Kolkata,High,3,ac,60,1,3590,3590,1
46073,2024-05-14,City,Chennai,High,4,nonac,12,4,4094,16376,1
46074,2024-04-25,City,Bhopal,Low,5,nonac,62,7,5146,36022,0
46075,2024-11-22,Resort,Manali,Very High,3,ac,6,3,3898,11694,0
46076,2024-09-24,City,Ahmedabad,Medium,3,ac,96,2,2253,4506,0
46077,2025-05-15,City,Surat,Medium,normal,ac,25,2,883,1766,1
46078,2024-11-25,Resort,Ooty,High,4,ac,95,7,4558,31906,0
46079,2024-03-08,Resort,Kodaikanal,Low,normal,nonac,67,1,333,333,0
46080,2024-02-01,City,Hyderabad,High,3,ac,89,6,3361,20166,1
46081,2024-04-01,Resort,Mussoorie,Medium,4,ac,7,4,3550,14200,0
46082,2025-05-21,Resort,Shimla,Very High,3,ac,34,8,2942,23536,0
46083,2025-01-14,City,Lucknow,Medium,3,ac,47,7,2314,16198,0
46084,2024-05-09,Resort,Manali,Very High,5,ac,13,1,18359,18359,0
46085,2025-03-30,City,Delhi,Very High,3,ac,19,5,2682,13410,0
46086,2025-09-02,City,Chennai,High,3,ac,80,8,2938,23504,1
46087,2024-06-17,City,Jaipur,Medium,5,ac,42,1,9504,9504,1
46088,2024-11-22,Resort,Andaman Islands,High,4,nonac,79,1,4601,4601,0
46089,2025-01-10,Resort,Munnar,High,3,ac,20,8,3451,27608,1
46090,2024-06-29,City,Surat,Medium,3,ac,32,9,2381,21429,1
46091,2025-03-13,City,Delhi,Very High,5,nonac,20,2,9320,18640,0
46092,2024-11-13,City,Mumbai,Very High,3,ac,66,9,3873,34857,1
46093,2024-05-23,City,Bengaluru,Very High,normal,ac,9,3,2184,6552,1
46094,2024-06-29,Resort,Ooty,High,5,ac,85,3,10006,30018,0
46095,2024-10-17,Resort,Kasauli,Medium,3,ac,31,7,1455,10185,1
46096,2025-07-24,City,Ahmedabad,Medium,3,ac,2,6,1526,9156,1
46097,2025-04-23,City,Jaipur,Medium,4,nonac,3,1,3433,3433,0
46098,2025-02-14,Resort,Rishikesh,High,3,ac,54,5,3385,16925,1
46099,2024-02-28,Resort,Goa,Very High,3,ac,66,1,3515,3515,1
46100,2024-01-15,City,Hyderabad,High,normal,ac,89,2,1250,2500,0
46101,2024-12-02,City,Bengaluru,Very High,5,ac,7,4,13949,55796,0
46102,2025-08-16,City,Chennai,High,3,nonac,84,4,1817,7268,1
46103,2025-01-18,Resort,Mussoorie,Medium,5,ac,13,1,8229,8229,0
46104,2025-11-27,City,Mumbai,Very High,3,ac,17,1,4042,4042,0
46105,2024-01-02,City,Mumbai,Very High,4,ac,32,2,8352,16704,1
46106,2025-04-15,City,Surat,Medium,normal,ac,65,2,649,1298,0
46107,2024-09-17,City,Delhi,Very High,3,nonac,45,3,3046,9138,0
46108,2025-08-18,Resort,Coorg,High,3,ac,68,8,3065,24520,0
46109,2025-05-06,City,Surat,Medium,3,ac,57,6,1897,11382,1
46110,2025-12-06,City,Ahmedabad,Medium,3,ac,71,5,2443,12215,0
46111,2024-10-14,City,Mumbai,Very High,normal,ac,40,5,1591,7955,0
46112,2024-07-22,City,Bengaluru,Very High,normal,nonac,38,4,1100,4400,0
46113,2024-10-24,City,Surat,Medium,4,ac,13,1,2955,2955,1
46114,2024-02-29,Resort,Munnar,High,3,nonac,40,3,2028,6084,0
46115,2024-12-10,City,Hyderabad,High,3,nonac,90,9,2261,20349,0
46116,2024-01-13,City,Mumbai,Very High,normal,ac,8,8,1279,10232,0
46117,2025-06-29,Resort,Goa,Very High,normal,ac,27,4,1375,5500,1
46118,2024-05-19,Resort,Rishikesh,High,3,ac,15,6,2581,15486,0
46119,2025-12-03,City,Delhi,Very High,3,ac,72,9,3229,29061,1
46120,2024-02-23,City,Indore,Low,3,nonac,60,2,774,1548,0
46121,2024-06-04,Resort,Goa,Very High,3,ac,4,6,3547,21282,1
46122,2024-05-07,City,Pune,High,4,nonac,16,9,3478,31302,0
46123,2024-08-21,Resort,Goa,Very High,4,ac,95,6,7786,46716,0
46124,2025-11-20,Resort,Shimla,Very High,5,ac,98,1,16636,16636,1
46125,2024-06-29,City,Delhi,Very High,4,nonac,74,3,3523,10569,1
46126,2025-02-03,City,Surat,Medium,normal,ac,59,9,562,5058,0
46127,2025-06-16,City,Hyderabad,High,normal,nonac,33,3,734,2202,0
46128,2024-04-18,Resort,Rishikesh,High,3,ac,53,9,3491,31419,1
46129,2025-10-12,Resort,Andaman Islands,High,3,nonac,12,3,2347,7041,0
46130,2024-02-01,City,Chandigarh,Medium,4,nonac,2,7,2081,14567,0
46131,2024-11-05,City,Chandigarh,Medium,4,ac,76,3,3284,9852,0
46132,2025-10-21,Resort,Kasauli,Medium,3,ac,22,7,1672,11704,0
